date,open,high,low,close,volume,TR,ATR,Upper,Lower,Buy_Signal,Sell_Signal,Profit_Target,Stop_Loss
2024-03-26 11:35:00+05:30,686.25,686.4,684.85,685.3,1658,1.5499999999999545,2.090000000000009,690.58,680.67,False,False,4.180000000000018,688.49
2024-03-26 11:40:00+05:30,685.3,685.95,684.05,685.15,2821,1.900000000000091,2.020000000000016,689.9900000000001,680.0099999999999,False,False,4.040000000000032,687.9700000000001
2024-03-26 11:45:00+05:30,685.15,685.35,684.5,685.05,575,0.8500000000000227,1.9800000000000124,689.3100000000001,680.54,False,False,3.960000000000025,687.33
2024-03-26 11:50:00+05:30,685.05,685.05,683.0,683.65,2397,2.0499999999999545,1.9800000000000069,689.01,679.04,False,False,3.9600000000000137,687.03
2024-03-26 11:55:00+05:30,683.65,683.7,681.0,681.85,2536,2.7000000000000455,1.927500000000009,687.5550000000001,677.145,False,False,3.855000000000018,685.6275
2024-03-26 12:00:00+05:30,681.85,682.9,681.55,682.0,2534,1.3500000000000227,1.8875000000000113,686.675,677.775,False,False,3.7750000000000226,684.7874999999999
2024-03-26 12:05:00+05:30,681.75,682.5,681.0,681.55,1025,1.5,1.8675000000000126,686.235,677.265,False,False,3.735000000000025,684.3675
2024-03-26 12:10:00+05:30,681.55,682.15,680.05,682.0,1745,2.1000000000000227,1.8225000000000136,685.795,676.405,False,False,3.645000000000027,683.9725
2024-03-26 12:15:00+05:30,682.0,682.0,681.0,681.7,640,1.0,1.7925000000000182,685.585,677.415,False,False,3.5850000000000364,683.7925
2024-03-26 12:20:00+05:30,681.7,681.7,680.2,681.0,575,1.5,1.817500000000018,685.335,676.565,False,False,3.635000000000036,683.5175
2024-03-26 12:25:00+05:30,681.75,682.4,681.05,682.4,2131,1.3999999999999773,1.8075000000000159,686.015,677.435,False,False,3.6150000000000317,684.2075
2024-03-26 12:30:00+05:30,682.25,682.55,681.3,681.8,751,1.25,1.7100000000000137,685.97,677.8799999999999,False,False,3.4200000000000275,684.26
2024-03-26 12:35:00+05:30,681.8,683.25,681.65,681.9,2380,1.6000000000000227,1.7425000000000126,686.735,678.165,False,False,3.485000000000025,684.9925
2024-03-26 12:40:00+05:30,681.9,682.95,681.1,681.6,1225,1.8500000000000227,1.7800000000000125,686.5100000000001,677.54,False,False,3.560000000000025,684.7300000000001
2024-03-26 12:45:00+05:30,681.6,682.9,681.35,682.9,610,1.5499999999999545,1.8050000000000126,686.51,677.74,False,False,3.610000000000025,684.7049999999999
2024-03-26 12:50:00+05:30,682.9,682.95,680.95,682.45,2400,2.0,1.7100000000000137,686.3700000000001,677.53,False,False,3.4200000000000275,684.6600000000001
2024-03-26 12:55:00+05:30,682.45,682.7,681.55,682.65,997,1.150000000000091,1.5400000000000147,685.7800000000001,678.4699999999999,False,False,3.0800000000000294,684.2400000000001
2024-03-26 13:00:00+05:30,682.65,682.65,681.8,682.45,675,0.8500000000000227,1.5275000000000147,685.705,678.7449999999999,False,False,3.0550000000000295,684.1775
2024-03-26 13:05:00+05:30,682.45,683.0,680.2,681.55,4225,2.7999999999999545,1.6050000000000124,686.21,676.99,False,False,3.210000000000025,684.605
2024-03-26 13:10:00+05:30,681.55,681.8,679.5,679.5,2935,2.2999999999999545,1.6625000000000056,685.125,676.175,False,False,3.3250000000000113,683.4625
2024-03-26 13:15:00+05:30,679.5,680.0,679.5,679.85,641,0.5,1.6100000000000079,683.22,676.28,False,False,3.2200000000000157,681.61
2024-03-26 13:20:00+05:30,680.0,680.0,679.0,679.3,1285,1.0,1.5650000000000035,683.13,675.87,False,False,3.130000000000007,681.5649999999999
2024-03-26 13:25:00+05:30,679.3,679.9,678.55,679.0,932,1.3500000000000227,1.5900000000000034,683.0799999999999,675.3699999999999,False,False,3.180000000000007,681.4899999999999
2024-03-26 13:30:00+05:30,679.0,679.35,678.25,679.0,696,1.1000000000000227,1.5425000000000069,682.4350000000001,675.165,False,False,3.0850000000000137,680.8925
2024-03-26 13:35:00+05:30,679.0,679.0,678.25,678.25,295,0.75,1.4450000000000045,681.89,675.36,False,False,2.890000000000009,680.4449999999999
2024-03-26 13:40:00+05:30,678.25,678.85,677.35,678.0,2751,1.5,1.4525000000000035,681.755,674.445,False,False,2.905000000000007,680.3025
2024-03-26 13:45:00+05:30,678.0,678.35,676.3,678.05,3355,2.050000000000068,1.4800000000000069,681.3100000000001,673.3399999999999,False,False,2.9600000000000137,679.83
2024-03-26 13:50:00+05:30,678.05,680.65,677.85,679.65,3618,2.7999999999999545,1.5150000000000035,683.68,674.82,False,False,3.030000000000007,682.165
2024-03-26 13:55:00+05:30,679.65,679.65,678.7,679.2,755,0.9499999999999318,1.5125,682.675,675.6750000000001,False,False,3.025,681.1624999999999
2024-03-26 14:00:00+05:30,679.2,679.45,677.95,677.95,1880,1.5,1.5125,682.475,674.9250000000001,False,False,3.025,680.9625
2024-03-26 14:05:00+05:30,677.95,677.95,676.0,676.5,2786,1.9500000000000455,1.5400000000000034,681.0300000000001,672.92,False,False,3.0800000000000067,679.4900000000001
2024-03-26 14:10:00+05:30,676.5,677.0,675.05,675.8,5730,1.9500000000000455,1.5750000000000057,680.15,671.9,False,False,3.1500000000000115,678.5749999999999
2024-03-26 14:15:00+05:30,675.8,676.4,672.9,674.3,6144,3.5,1.6700000000000046,679.74,669.56,False,False,3.340000000000009,678.07
2024-03-26 14:20:00+05:30,674.3,676.0,673.8,674.55,958,2.2000000000000455,1.6875000000000058,679.375,670.425,False,False,3.3750000000000115,677.6875
2024-03-26 14:25:00+05:30,674.55,680.0,674.55,678.6,7872,5.4500000000000455,1.8825000000000103,683.765,670.785,False,False,3.7650000000000206,681.8824999999999
2024-03-26 14:30:00+05:30,679.0,680.5,679.0,679.7,5468,1.8999999999999773,1.877500000000009,684.255,675.245,False,False,3.755000000000018,682.3774999999999
2024-03-26 14:35:00+05:30,679.55,679.65,677.35,678.35,4359,2.3500000000000227,1.9375000000000058,683.525,673.475,False,False,3.8750000000000115,681.5875
2024-03-26 14:40:00+05:30,678.35,680.0,678.0,680.0,3434,2.0,1.9950000000000045,683.99,674.01,False,False,3.990000000000009,681.995
2024-03-26 14:45:00+05:30,680.0,680.4,677.25,679.0,4458,3.1499999999999773,2.0125000000000055,684.425,673.225,False,False,4.025000000000011,682.4124999999999
2024-03-26 14:50:00+05:30,679.0,679.0,677.4,678.0,3350,1.6000000000000227,1.9775000000000091,682.955,673.4449999999999,False,False,3.9550000000000183,680.9775000000001
2024-03-26 14:55:00+05:30,678.0,678.45,677.05,677.05,4907,1.400000000000091,2.0225000000000137,682.4950000000001,673.0049999999999,False,False,4.0450000000000275,680.4725000000001
2024-03-26 15:00:00+05:30,677.9,679.0,677.6,677.9,4177,1.9500000000000455,2.070000000000016,683.14,673.46,False,False,4.140000000000032,681.0699999999999
2024-03-26 15:05:00+05:30,677.9,679.45,677.0,678.65,12070,2.4500000000000455,2.125000000000017,683.7,672.75,False,False,4.250000000000034,681.575
2024-03-26 15:10:00+05:30,678.65,679.0,673.15,674.25,9187,5.850000000000023,2.362500000000017,683.725,668.425,False,False,4.725000000000034,681.3625
2024-03-26 15:15:00+05:30,674.25,675.4,670.5,671.55,10998,4.899999999999977,2.570000000000016,680.54,665.36,False,False,5.140000000000032,677.9699999999999
2024-03-26 15:20:00+05:30,671.55,672.45,670.0,671.8,17478,2.4500000000000455,2.6175000000000184,677.6850000000001,664.765,False,False,5.235000000000037,675.0675
2024-03-26 15:25:00+05:30,671.8,672.0,670.0,670.9,14769,2.0,2.615000000000015,677.23,664.77,False,False,5.23000000000003,674.615
